#PS1ID,Filter,Mag,Magerr,MJD,Phot_flag,Infobits
153851661137291254,g,13.132,0.011,58893.245627,0,4096
153851661137291254,g,13.079,0.013,58962.228022,0,4096
153851661137291254,g,13.565,0.013,59343.244493,0,4096
153851661137291254,g,13.505,0.012,58584.244691,0,4096
153851661137291254,g,13.342,0.016,58236.179667,0,4096
153851661137291254,g,13.719,0.014,58505.482865,0,4096
153851661137291254,g,13.148,0.008,58886.434742,0,4096
153851661137291254,g,13.826,0.010,58491.456528,0,4096
153851661137291254,g,13.161,0.011,58898.283186,0,4096
153851661137291254,g,13.172,0.006,58887.272908,0,4096
153851661137291254,g,13.659,0.016,59274.207876,0,4096
153851661137291254,g,13.039,0.010,58911.392092,0,4096
153851661137291254,g,14.053,0.016,58284.219983,0,4096
153851661137291254,g,13.806,0.012,58277.204321,0,4096
153851661137291254,g,13.104,0.011,58908.315932,0,4096
153851661137291254,g,13.743,0.006,59225.450008,0,4096
153851661137291254,g,12.840,0.010,58954.286421,0,4096
153851661137291254,g,13.160,0.014,58887.273845,0,4096
153851661137291254,g,13.177,0.011,58963.220066,0,4096
153851661137291254,g,13.745,0.012,58472.532030,0,4096
153851661137291254,g,13.278,0.015,59306.306751,0,4096
153851661137291254,g,13.453,0.011,59319.273114,0,4096
153851661137291254,g,13.317,0.009,59300.330189,0,4096
153851661137291254,g,13.625,0.009,58987.216554,0,4096
153851661137291254,g,13.501,0.014,58233.223552,0,4096
153851661137291254,g,13.590,0.012,58468.458860,0,4096
153851661137291254,g,13.899,0.010,59193.446368,0,4096
153851661137291254,g,14.085,0.014,59203.390136,0,4096
153851661137291254,g,13.199,0.009,59158.492024,0,4096
153851661137291254,g,13.872,0.013,59013.226529,0,4096
153851661137291254,g,13.653,0.017,59274.219045,0,4096
153851661137291254,g,13.393,0.014,59316.332768,0,4096
153851661137291254,g,13.152,0.013,58670.197567,0,4096
153851661137291254,g,13.780,0.010,58480.508300,0,4096
153851661137291254,g,13.720,0.016,58438.494865,0,4096
153851661137291254,g,13.317,0.013,58862.453827,0,4096
153851661137291254,g,13.773,0.011,58422.483459,0,4096
153851661137291254,g,13.266,0.016,59308.345732,0,4096
153851661137291254,g,13.102,0.012,58912.262227,0,4096
153851661137291254,g,13.459,0.013,59334.205542,0,4097
153851661137291254,g,13.517,0.011,59385.197774,0,4096
153851661137291254,g,13.852,0.010,58605.239484,0,4096
153851661137291254,g,13.748,0.011,58492.517634,0,67112960
153851661137291254,g,13.678,0.017,59271.375488,0,4096
153851661137291254,g,13.086,0.010,58895.250947,0,4096
153851661137291254,g,13.188,0.009,58877.395880,0,4096
153851661137291254,g,12.854,0.010,59968.413854,0,4096
153851661137291254,g,13.597,0.011,60117.263711,0,4096
153851661137291254,g,12.870,0.014,59957.411149,0,67112960
153851661137291254,g,13.212,0.010,60017.227883,0,67112960
153851661137291254,g,13.499,0.010,60081.229062,0,4096
153851661137291254,g,13.140,0.016,59985.430790,0,4096
153851661137291254,g,13.388,0.011,60043.322711,0,4096
153851661137291254,g,13.200,0.007,59996.388968,0,67112960
153851661137291254,g,13.598,0.016,60111.240017,0,4096
153851661137291254,g,13.610,0.010,60102.285021,0,4096
153851661137291254,g,13.526,0.014,60087.309527,0,4096
153851661137291254,g,13.375,0.009,60055.279034,0,4096
153851661137291254,g,13.439,0.018,60086.217630,0,4096
153851661137291254,g,13.581,0.013,60089.261177,0,4096
153851661137291254,g,13.464,0.012,60079.271474,0,4096
153851661137291254,g,13.081,0.006,59983.412051,0,4096
153851661137291254,g,13.670,0.011,60099.184099,0,4096
153851661137291254,g,13.673,0.008,60115.233516,0,4096
153851661137291254,g,13.355,0.010,60061.173207,0,4096
153851661137291254,g,13.469,0.013,60085.223617,0,4096
153851661137291254,g,12.754,0.011,59966.410390,0,4096
153851661137291254,g,13.257,0.015,60063.219622,0,4096
153851661137291254,g,13.356,0.010,60053.267525,0,4096
153851661137291254,g,13.259,0.042,60105.296140,8,67112960
153851661137291254,g,12.835,0.010,59979.323302,0,4096
153851661137291254,g,13.496,0.013,60073.339333,0,4096
153851661137291254,g,13.606,0.009,60113.261341,0,4096
153851661137291254,g,13.394,0.011,60036.326840,0,4096
153851661137291254,g,12.948,0.010,59972.441357,0,67112960
153851661137291254,g,13.329,0.015,60045.332108,0,4096
153851661137291254,g,13.461,0.011,60077.261146,0,4096
153851661137291254,g,13.322,0.014,60065.325115,0,4096
153851661137291254,g,13.813,0.017,60092.293546,16,4096
153851661137291254,g,13.256,0.013,59621.478583,0,4096
153851661137291254,g,13.252,0.011,59624.245654,0,4096
153851661137291254,g,13.297,0.010,59623.430923,0,4096
153851661137291254,g,13.049,0.014,59639.324326,0,4096
153851661137291254,g,13.326,0.017,59625.203857,0,4096
153851661137291254,g,13.243,0.013,59624.304590,0,4096
153851661137291254,g,13.280,0.016,59600.460412,0,4096
153851661137291254,g,13.064,0.008,59638.376213,0,67112960
153851661137291254,g,13.145,0.010,59636.455815,0,4096
153851661137291254,g,13.310,0.009,59623.233918,0,4096
153851661137291254,g,13.165,0.008,59636.219474,0,4096
153851661137291254,g,13.394,0.013,59628.400868,0,4096
153851661137291254,g,13.294,0.009,59622.353444,0,4096
153851661137291254,g,13.401,0.008,59627.504313,0,4096
153851661137291254,g,13.361,0.014,59628.178841,0,4096
153851661137291254,g,13.262,0.012,59622.233894,0,4096
153851661137291254,g,13.333,0.011,59629.399413,0,4096
153851661137291254,g,13.388,0.006,59627.462264,0,4096
153851661137291254,g,13.077,0.011,59638.424163,0,4096
153851661137291254,g,13.055,0.015,59639.290218,0,4096
153851661137291254,g,13.184,0.009,59637.226769,0,4096
153851661137291254,g,13.256,0.014,59624.295481,0,4096
153851661137291254,g,13.279,0.009,59622.313004,0,4096
153851661137291254,g,13.344,0.017,59630.400988,0,4096
153851661137291254,r,13.271,0.019,59550.515905,0,4096
153851661137291254,r,13.592,0.011,59524.456207,0,4096
153851661137291254,r,13.467,0.014,59512.510895,0,4096
153851661137291254,r,13.338,0.017,59428.153099,0,4096
153851661137291254,r,13.258,0.011,59532.475304,0,4096
153851661137291254,r,13.327,0.018,59428.160193,0,4096
153851661137291254,r,13.336,0.016,59427.163280,0,4096
153851661137291254,r,13.338,0.009,59428.155460,0,4096
153851661137291254,r,13.640,0.008,59526.517734,0,4096
153851661137291254,r,13.550,0.008,59522.496773,0,4096
153851661137291254,r,13.290,0.012,59427.156174,0,4096
153851661137291254,r,13.291,0.021,59509.472043,0,4096
153851661137291254,r,12.995,0.015,59856.520181,0,4096
153851661137291254,r,12.999,0.013,59856.510632,0,4096
153851661137291254,r,12.893,0.016,59855.511514,0,4096
153851661137291254,r,14.075,0.010,59858.510481,8,67112960
153851661137291254,r,13.026,0.009,59708.246492,0,4096
153851661137291254,r,12.916,0.009,59736.198999,0,4096
153851661137291254,r,13.109,0.013,59893.492088,0,4096
153851661137291254,r,13.349,0.011,59680.241456,0,4096
153851661137291254,r,12.889,0.018,59855.516537,0,4096
153851661137291254,r,12.833,0.006,59913.472483,0,4096
153851661137291254,r,13.063,0.012,59699.268543,0,4097
153851661137291254,r,12.981,0.009,59733.221562,0,4096
153851661137291254,r,13.181,0.013,59922.450903,0,4096
153851661137291254,r,13.094,0.021,59873.466506,8,67112960
153851661137291254,r,13.159,0.009,59625.269552,0,4096
153851661137291254,r,13.100,0.008,59623.355795,0,4096
153851661137291254,r,12.978,0.013,59636.415896,0,67112960
153851661137291254,r,12.852,0.010,59909.436008,0,4096
153851661137291254,r,13.039,0.009,59740.197502,0,4096
153851661137291254,r,13.272,0.009,59683.361839,0,4096
153851661137291254,r,13.174,0.009,59712.226390,0,4096
153851661137291254,r,12.929,0.012,59902.518018,0,4096
153851661137291254,r,13.062,0.017,59726.197041,0,4096
153851661137291254,r,13.021,0.009,59708.265576,0,4096
153851661137291254,r,13.139,0.022,59870.483340,0,4096
153851661137291254,r,12.987,0.006,59857.512761,0,4096
153851661137291254,r,13.257,0.003,59676.372221,0,4096
153851661137291254,r,12.967,0.008,59731.290000,0,4096
153851661137291254,r,13.219,0.013,59688.328447,0,4096
153851661137291254,r,12.882,0.010,59900.518145,0,4096
153851661137291254,r,13.308,0.015,59717.208143,0,4096
153851661137291254,r,12.977,0.014,59856.508109,0,4096
153851661137291254,r,13.052,0.010,59742.244825,0,4096
153851661137291254,r,13.086,0.018,59696.259682,0,67112960
153851661137291254,r,12.809,0.017,59904.496015,0,4096
153851661137291254,r,12.948,0.013,59928.481264,0,4096
153851661137291254,r,12.982,0.011,59641.280039,0,4096
153851661137291254,r,13.312,0.008,59719.185209,0,4096
153851661137291254,r,12.820,0.011,59906.456025,0,4096
153851661137291254,r,13.078,0.012,59896.468998,0,4096
153851661137291254,r,13.280,0.016,59685.247936,0,4096
153851661137291254,r,13.184,0.011,59724.243191,0,4096
153851661137291254,r,12.905,0.016,59855.509014,0,4096
153851661137291254,r,13.179,0.013,59628.426736,0,4096
153851661137291254,r,12.953,0.011,59738.241782,0,4096
153851661137291254,r,12.925,0.015,59855.514026,0,4096
153851661137291254,r,12.955,0.011,58878.351700,0,4096
153851661137291254,r,12.621,0.009,58954.213752,0,4352
153851661137291254,r,13.591,0.009,58995.230361,0,4096
153851661137291254,r,13.175,0.009,59409.179868,0,4096
153851661137291254,r,13.642,0.015,58260.184147,0,4096
153851661137291254,r,13.118,0.010,58964.256584,0,4096
153851661137291254,r,13.472,0.009,59281.261024,0,4096
153851661137291254,r,13.286,0.008,59319.223869,0,4096
153851661137291254,r,13.011,0.010,58888.469562,0,4096
153851661137291254,r,13.124,0.013,59411.176105,0,4096
153851661137291254,r,13.127,0.012,59314.269963,0,4096
153851661137291254,r,13.725,0.014,58263.219860,0,4097
153851661137291254,r,12.989,0.011,58886.293964,0,4096
153851661137291254,r,13.218,0.010,58218.235802,0,4096
153851661137291254,r,13.320,0.021,59408.180258,0,4096
153851661137291254,r,13.013,0.015,58888.468660,0,4096
153851661137291254,r,13.028,0.010,58850.498308,0,4096
153851661137291254,r,13.248,0.009,59184.510432,0,4096
153851661137291254,r,13.072,0.010,58852.447731,0,4096
153851661137291254,r,13.172,0.015,59410.177500,0,4096
153851661137291254,r,13.271,0.008,59363.186851,0,4096
153851661137291254,r,13.536,0.015,58447.488081,0,4096
153851661137291254,r,13.507,0.010,59280.306868,0,4096
153851661137291254,r,13.446,0.012,59281.245203,0,4096
153851661137291254,r,13.886,0.009,58289.217884,0,4096
153851661137291254,r,13.660,0.018,58260.185084,0,4096
153851661137291254,r,13.568,0.008,58455.513769,0,67112960
153851661137291254,r,13.659,0.007,58998.227652,0,4096
153851661137291254,r,13.152,0.014,58875.294625,0,4096
153851661137291254,r,13.236,0.003,58224.216896,0,67112960
153851661137291254,r,13.440,0.008,59027.171869,0,4096
153851661137291254,r,13.595,0.012,58455.478175,0,4096
153851661137291254,r,12.977,0.012,58885.248362,0,4096
153851661137291254,r,13.611,0.009,58998.226715,0,4096
153851661137291254,r,13.543,0.009,58448.535326,0,4096
153851661137291254,r,12.860,0.007,58883.520068,0,4096
153851661137291254,r,13.403,0.013,59188.386599,0,4096
153851661137291254,r,13.381,0.008,58648.192645,0,4096
153851661137291254,r,13.033,0.010,58876.346804,0,4096
153851661137291254,r,13.170,0.013,59409.177935,0,4096
153851661137291254,r,13.162,0.011,59410.176539,0,4096
153851661137291254,r,12.906,0.006,58883.513100,0,4096
153851661137291254,r,13.475,0.014,58980.246496,0,4096
153851661137291254,r,13.329,0.012,58215.237228,0,67112960
153851661137291254,r,13.595,0.009,58996.222845,0,4096
153851661137291254,r,13.520,0.009,59280.273535,0,4096
153851661137291254,r,13.558,0.010,58486.495033,0,4096
153851661137291254,r,12.985,0.012,58886.292124,0,4096
153851661137291254,r,13.666,0.036,58262.193454,0,4096
153851661137291254,r,12.905,0.013,58883.512198,0,4096
153851661137291254,r,13.505,0.014,59033.175433,0,4096
153851661137291254,r,13.495,0.012,58257.226702,0,4096
153851661137291254,r,13.527,0.013,58447.484377,0,4096
153851661137291254,r,13.263,0.010,59363.185914,0,4096
153851661137291254,r,13.239,0.010,59293.225274,0,4096
153851661137291254,r,12.670,0.016,58956.263563,0,4097
153851661137291254,r,12.991,0.014,58891.337386,0,4096
153851661137291254,r,13.552,0.011,58486.494095,0,4096
153851661137291254,r,13.516,0.008,59225.413316,0,4096
153851661137291254,r,13.338,0.017,59367.198515,0,4096
153851661137291254,r,13.495,0.011,58980.247433,0,4096
153851661137291254,r,13.181,0.010,58965.283484,0,4096
153851661137291254,r,13.121,0.009,59313.223329,0,4096
153851661137291254,r,13.106,0.015,59314.270901,0,4096
153851661137291254,r,13.252,0.007,58219.260886,0,4096
153851661137291254,r,13.542,0.013,58258.204790,0,4096
153851661137291254,r,13.202,0.007,59316.296926,0,4096
153851661137291254,r,12.946,0.014,58885.246996,0,4096
153851661137291254,r,13.159,0.010,59409.178896,0,4096
153851661137291254,r,13.365,0.008,59366.193402,0,4096
153851661137291254,r,13.357,0.015,59408.179297,0,4096
153851661137291254,r,12.992,0.006,58890.446794,0,4096
153851661137291254,r,13.529,0.013,58448.486294,0,4096
153851661137291254,r,13.249,0.005,59292.346292,0,4096
153851661137291254,r,13.171,0.013,59410.175567,0,4096
153851661137291254,r,13.266,0.009,58254.176834,0,4096
153851661137291254,r,12.981,0.013,58944.349920,0,4096
153851661137291254,r,12.942,0.010,58884.495764,0,4096
153851661137291254,r,13.571,0.006,58443.468725,0,4096
153851661137291254,r,13.166,0.018,59409.176963,0,4096
153851661137291254,r,13.067,0.012,58852.457477,0,4096
153851661137291254,r,13.621,0.026,58262.243890,0,4096
153851661137291254,r,13.652,0.010,59221.408785,0,4096
153851661137291254,r,13.502,0.011,58447.536951,0,4096
153851661137291254,r,13.165,0.014,59409.176002,0,4096
153851661137291254,r,13.022,0.010,58877.350023,0,4096
153851661137291254,r,13.313,0.008,59365.187156,0,4096
153851661137291254,r,12.661,0.015,58954.214655,0,4096
153851661137291254,r,13.252,0.006,59290.266104,0,4096
153851661137291254,r,13.070,0.017,59312.291767,0,4096
153851661137291254,r,13.604,0.009,58995.245186,0,4096
153851661137291254,r,13.485,0.014,58449.507922,0,4096
153851661137291254,r,13.162,0.014,59410.178460,0,4096
153851661137291254,r,13.145,0.007,58965.282558,0,4096
153851661137291254,r,13.279,0.018,58967.173117,0,4096
153851661137291254,r,13.291,0.012,58654.178777,0,4096
153851661137291254,r,12.997,0.010,58891.327201,0,4096
153851661137291254,r,13.070,0.007,59312.292704,0,4096
153851661137291254,r,13.423,0.012,58991.205507,0,4097
153851661137291254,r,13.033,0.014,58877.348159,0,4096
153851661137291254,r,12.841,0.016,58962.266411,0,4096
153851661137291254,r,13.791,0.013,59198.475197,0,4096
153851661137291254,r,13.715,0.010,59017.238934,0,4096
153851661137291254,r,13.500,0.007,58639.182361,0,4096
153851661137291254,r,13.537,0.012,59280.285282,0,4096
153851661137291254,r,12.990,0.010,58886.294867,0,4096
153851661137291254,r,13.610,0.011,59009.183892,0,4096
153851661137291254,r,13.533,0.016,59192.370664,0,4096
153851661137291254,r,13.489,0.008,58981.248148,0,4096
153851661137291254,r,13.203,0.008,58966.206514,0,4096
153851661137291254,r,13.129,0.013,59423.167434,0,4096
153851661137291254,r,13.053,0.005,58876.345867,0,4096
153851661137291254,r,13.671,0.010,58612.199945,0,4096
153851661137291254,r,13.254,0.011,58226.261833,0,4096
153851661137291254,r,13.024,0.012,58891.328127,0,4096
153851661137291254,r,13.252,0.015,58224.205276,0,67112960
153851661137291254,r,13.011,0.010,58890.445868,0,4096
153851661137291254,r,13.496,0.010,58472.551453,0,4096
153851661137291254,r,13.170,0.013,58874.324067,0,4096
153851661137291254,r,13.248,0.008,59293.270816,0,4096
153851661137291254,r,13.242,0.013,58224.203401,0,67112960
153851661137291254,r,13.557,0.009,58992.247826,0,4096
153851661137291254,r,13.473,0.010,58447.536025,0,4096
153851661137291254,r,13.463,0.010,58461.535174,0,4096
153851661137291254,r,13.635,0.010,59004.247701,0,4096
153851661137291254,r,13.491,0.013,58441.558975,0,67112960
153851661137291254,r,13.335,0.013,58215.238142,0,4096
153851661137291254,r,13.574,0.012,58997.235016,0,4096
153851661137291254,r,13.492,0.011,58493.520610,0,4096
153851661137291254,r,13.438,0.010,58987.176742,0,4096
153851661137291254,r,13.631,0.011,58612.200871,0,4096
153851661137291254,r,13.136,0.011,59310.321899,0,4096
153851661137291254,r,13.178,0.016,59424.158278,0,4096
153851661137291254,r,13.245,0.006,58224.215981,0,67112960
153851661137291254,r,13.473,0.011,58633.172739,0,4096
153851661137291254,r,13.179,0.018,59410.179432,0,4096
153851661137291254,r,13.300,0.024,59408.178337,0,4096
153851661137291254,r,13.247,0.012,58219.251524,0,4096
153851661137291254,r,12.956,0.010,58884.487280,0,4096
153851661137291254,r,13.141,0.013,58875.295562,0,4096
153851661137291254,r,13.607,0.009,58491.538258,0,4096
153851661137291254,r,13.269,0.009,59291.363575,0,4096
153851661137291254,r,12.854,0.007,58962.259432,0,4096
153851661137291254,r,13.548,0.010,58443.469662,0,4096
153851661137291254,r,12.690,0.006,58955.247373,0,4352
153851661137291254,r,13.635,0.010,58608.238547,0,4096
153851661137291254,r,13.021,0.014,58877.349085,0,4096
153851661137291254,r,13.002,0.015,58249.237460,0,67112960
153851661137291254,r,12.983,0.009,58250.219391,0,4096
153851661137291254,r,13.055,0.011,58248.241652,0,4096
153851661137291254,r,13.569,0.007,59020.237502,0,4096
153851661137291254,r,13.178,0.008,58874.324993,0,4097
153851661137291254,r,13.616,0.011,58491.537320,0,4096
153851661137291254,r,13.477,0.008,59272.298188,0,4096
153851661137291254,r,13.054,0.013,58248.240737,0,4096
153851661137291254,r,13.524,0.012,58514.421636,0,67112960
153851661137291254,r,13.404,0.014,58971.176294,0,4096
153851661137291254,r,13.203,0.015,59424.155917,0,4096
153851661137291254,r,13.387,0.025,59123.517914,0,4096
153851661137291254,r,13.153,0.013,59417.165943,0,4096
153851661137291254,r,13.430,0.015,59123.513203,0,4096
153851661137291254,r,13.017,0.011,58905.249607,0,4096
153851661137291254,r,13.493,0.024,58467.536551,0,67112960
153851661137291254,r,13.123,0.015,58864.347677,0,4096
153851661137291254,r,13.493,0.012,58427.492040,0,4096
153851661137291254,r,13.503,0.013,58514.410096,0,67112960
153851661137291254,r,13.359,0.009,58255.242716,0,4096
153851661137291254,r,13.719,0.015,58616.167935,0,4096
153851661137291254,r,12.932,0.010,58896.301012,0,4096
153851661137291254,r,13.149,0.024,59417.163582,0,67112960
153851661137291254,r,13.353,0.011,59340.288244,0,4096
153851661137291254,r,13.390,0.018,59056.180029,0,4096
153851661137291254,r,13.015,0.013,58905.250533,0,4096
153851661137291254,r,13.321,0.011,58587.281296,0,4096
153851661137291254,r,13.378,0.009,59262.369810,0,4096
153851661137291254,r,13.361,0.017,59123.508493,0,4096
153851661137291254,r,13.417,0.018,59123.522637,0,4096
153851661137291254,r,13.016,0.010,58846.455250,0,4096
153851661137291254,r,14.033,0.012,58295.234502,0,4096
153851661137291254,r,13.572,0.014,58277.239064,0,4096
153851661137291254,r,13.400,0.016,58974.234923,0,4096
153851661137291254,r,13.133,0.015,59418.162034,0,67112960
153851661137291254,r,13.297,0.007,58538.229280,0,67112960
153851661137291254,r,13.422,0.016,59125.515362,0,4096
153851661137291254,r,13.140,0.011,58862.398547,0,4096
153851661137291254,r,12.934,0.009,58896.315110,0,4096
153851661137291254,r,12.896,0.009,59173.530619,0,67112960
153851661137291254,r,13.478,0.007,58471.539615,0,4096
153851661137291254,r,13.448,0.019,59125.510651,0,4096
153851661137291254,r,13.325,0.008,59341.200530,0,4097
153851661137291254,r,13.159,0.010,59417.168316,0,67112960
153851661137291254,r,13.330,0.007,59353.194786,0,4096
153851661137291254,r,13.409,0.025,59123.527359,0,4096
153851661137291254,r,13.322,0.016,58534.353697,0,4096
153851661137291254,r,13.040,0.010,58904.247611,0,4097
153851661137291254,r,13.726,0.014,58283.196974,0,4096
153851661137291254,r,12.903,0.012,58880.348198,0,4096
153851661137291254,r,13.172,0.011,58863.362012,0,4096
153851661137291254,r,13.081,0.013,59308.287205,0,4096
153851661137291254,r,13.471,0.010,59258.330947,0,4096
153851661137291254,r,13.197,0.010,59302.265486,0,4096
153851661137291254,r,13.515,0.008,58513.448388,0,67112960
153851661137291254,r,13.471,0.009,59229.414460,0,4096
153851661137291254,r,13.381,0.015,59056.175145,0,4096
153851661137291254,r,13.336,0.017,59385.222922,0,4096
153851661137291254,r,13.230,0.010,58218.214345,0,4096
153851661137291254,r,13.510,0.009,58508.475072,0,4096
153851661137291254,r,13.360,0.011,58591.355284,0,4096
153851661137291254,r,13.867,0.029,59416.161764,8,67112960
153851661137291254,r,12.902,0.004,58909.326463,0,4096
153851661137291254,r,13.366,0.007,58970.209971,0,4096
153851661137291254,r,12.996,0.014,58846.431579,0,4096
153851661137291254,r,13.339,0.011,59354.219745,0,4096
153851661137291254,r,13.519,0.016,59038.170653,0,4096
153851661137291254,r,13.191,0.013,58866.370557,0,4096
153851661137291254,r,12.901,0.007,58879.371976,0,4096
153851661137291254,r,13.360,0.011,59052.173669,0,4096
153851661137291254,r,12.922,0.010,58895.452708,0,4096
153851661137291254,r,13.514,0.008,58508.472283,0,4096
153851661137291254,r,12.865,0.011,58911.231504,0,4096
153851661137291254,r,13.314,0.010,58216.236865,0,4096
153851661137291254,r,12.837,0.010,59176.554310,0,4096
153851661137291254,r,13.367,0.004,59338.246560,0,4096
153851661137291254,r,13.482,0.009,59268.282753,0,4096
153851661137291254,r,13.368,0.009,59355.194696,0,4096
153851661137291254,r,13.359,0.005,59340.286809,0,4096
153851661137291254,r,13.602,0.009,59223.481595,0,4096
153851661137291254,r,13.446,0.008,59267.326078,0,4096
153851661137291254,r,13.577,0.075,58467.535625,8,67112960
153851661137291254,r,13.297,0.012,59353.195723,0,4096
153851661137291254,r,13.247,0.013,58233.189122,0,4096
153851661137291254,r,13.178,0.011,59424.165384,0,4096
153851661137291254,r,13.488,0.013,58429.524617,0,4096
153851661137291254,r,13.187,0.015,59417.161221,0,4096
153851661137291254,r,12.868,0.014,58245.167162,0,4096
153851661137291254,r,12.922,0.010,58906.241694,0,4096
153851661137291254,r,13.619,0.010,58277.235325,0,4096
153851661137291254,r,13.523,0.029,58512.453459,0,67112960
153851661137291254,r,13.419,0.018,58974.235860,0,4096
153851661137291254,r,13.360,0.015,59056.170273,0,4096
153851661137291254,r,13.565,0.033,59416.166498,8,67112960
153851661137291254,r,13.149,0.012,58864.348604,0,4096
153851661137291254,r,13.665,0.014,58282.197285,0,4096
153851661137291254,r,13.467,0.011,59266.375756,0,4096
153851661137291254,r,13.843,0.020,59203.473962,0,4096
153851661137291254,r,13.223,0.010,58221.218304,0,4096
153851661137291254,r,13.385,0.015,59056.165377,0,4096
153851661137291254,r,13.266,0.020,59416.164125,0,67112960
153851661137291254,r,12.921,0.009,58906.250976,0,4096
153851661137291254,r,12.909,0.007,58895.454085,0,4096
153851661137291254,r,13.360,0.015,59052.183333,0,4096
153851661137291254,r,13.200,0.015,59415.171776,0,4096
153851661137291254,r,13.437,0.010,59125.520095,0,4096
153851661137291254,r,13.534,0.011,58426.506322,0,4096
153851661137291254,r,13.639,0.009,58280.194656,0,4096
153851661137291254,r,13.019,0.011,59158.531309,0,4096
153851661137291254,r,13.037,0.010,58900.263838,0,4096
153851661137291254,r,13.237,0.013,59419.167118,0,4096
153851661137291254,r,13.708,0.010,59217.397859,0,4096
153851661137291254,r,13.587,0.013,58423.539227,0,4096
153851661137291254,r,13.377,0.007,59344.214470,0,4096
153851661137291254,r,13.414,0.009,58468.507579,0,4096
153851661137291254,r,13.311,0.012,58217.252936,0,67112960
153851661137291254,r,13.079,0.011,58855.531284,0,4096
153851661137291254,r,13.051,0.009,59155.475247,0,4096
153851661137291254,r,13.414,0.009,59350.223801,0,4096
153851661137291254,r,13.348,0.049,58469.554353,16,67112960
153851661137291254,r,13.243,0.015,59419.164757,0,4096
153851661137291254,r,13.508,0.012,58632.180288,0,4096
153851661137291254,r,13.125,0.016,59152.487285,0,4096
153851661137291254,r,12.983,0.011,58898.373036,0,4096
153851661137291254,r,13.698,0.014,59215.471643,0,4096
153851661137291254,r,13.659,0.012,59252.328121,0,4096
153851661137291254,r,13.045,0.012,58851.461057,0,4096
153851661137291254,r,13.169,0.010,58580.225974,0,4096
153851661137291254,r,13.605,0.009,59250.388496,0,4096
153851661137291254,r,13.056,0.009,58899.355897,0,4096
153851661137291254,r,13.051,0.008,58899.287946,0,4096
153851661137291254,r,12.967,0.011,58242.263267,0,4096
153851661137291254,r,13.021,0.005,58854.459920,32,4096
153851661137291254,r,13.463,0.010,59348.199019,0,4096
153851661137291254,r,13.390,0.015,59231.478256,0,4096
153851661137291254,r,13.036,0.008,58899.346615,0,4096
153851661137291254,r,13.222,0.011,59170.548426,0,4096
153851661137291254,r,13.231,0.010,58221.237411,0,67112960
153851661137291254,r,13.239,0.017,58575.229979,0,67112960
153851661137291254,r,13.562,0.013,58422.538787,0,4096
153851661137291254,r,13.129,0.023,59423.157967,0,4096
153851661137291254,r,13.158,0.015,59168.446460,0,4096
153851661137291254,r,13.068,0.008,58854.476727,0,4096
153851661137291254,r,13.389,0.008,58971.184777,0,4096
153851661137291254,r,13.246,0.014,59419.169491,0,4096
153851661137291254,r,13.584,0.014,58423.529064,0,4096
153851661137291254,r,12.897,0.007,58880.349124,0,4096
153851661137291254,r,13.381,0.013,58572.282301,0,4096
153851661137291254,r,13.415,0.011,58972.182925,0,4096
153851661137291254,r,13.432,0.010,59346.306667,0,4096
153851661137291254,r,13.065,0.009,58849.443757,0,4096
153851661137291254,r,13.195,0.010,59165.431397,0,4096
153851661137291254,r,13.036,0.009,58900.272634,0,4096
153851661137291254,r,12.985,0.010,58243.188065,0,4096
153851661137291254,r,13.090,0.006,58855.537268,0,4096
153851661137291254,r,13.467,0.010,58567.230117,0,4096
153851661137291254,r,12.956,0.011,58242.262318,0,4352
153851661137291254,r,13.144,0.017,59418.169291,0,4096
153851661137291254,r,13.004,0.009,58898.372075,0,4097
153851661137291254,r,13.008,0.007,58903.396632,0,4096
153851661137291254,r,13.549,0.011,58560.346559,0,4096
153851661137291254,r,13.424,0.011,59140.527975,0,4096
153851661137291254,r,13.831,0.012,58284.199383,0,4096
153851661137291254,r,13.449,0.011,59125.529552,0,4096
153851661137291254,r,13.343,0.007,59342.284040,0,4096
153851661137291254,r,13.297,0.014,58217.257658,0,4096
153851661137291254,r,13.146,0.015,58860.397382,0,4096
153851661137291254,r,13.311,0.008,59352.243467,0,4097
153851661137291254,r,13.337,0.015,58214.219164,0,67112960
153851661137291254,r,12.873,0.016,58244.188480,0,4352
153851661137291254,r,13.127,0.011,59418.164453,0,4096
153851661137291254,r,13.462,0.012,58557.266654,0,4096
153851661137291254,r,13.031,0.007,58904.241755,0,4096
153851661137291254,r,13.509,0.015,59256.393839,0,4096
153851661137291254,r,13.439,0.012,59125.524806,0,4096
153851661137291254,r,13.115,0.011,58861.332551,0,4096
153851661137291254,r,13.316,0.009,58584.303252,0,4096
153851661137291254,r,13.389,0.010,58971.177231,0,4096
153851661137291254,r,13.470,0.013,58257.215708,0,4096
153851661137291254,r,13.141,0.011,58860.392348,0,4096
153851661137291254,r,12.904,0.007,58880.350050,0,4096
153851661137291254,r,13.574,0.011,58424.543799,0,4096
153851661137291254,r,13.402,0.014,58973.155057,0,4096
153851661137291254,r,13.313,0.006,59375.223719,0,4096
153851661137291254,r,13.061,0.012,59150.532234,0,4096
153851661137291254,r,13.232,0.018,59419.162385,0,4096
153851661137291254,r,13.291,0.008,59146.527224,0,67112960
153851661137291254,r,13.117,0.013,59423.160340,0,4096
153851661137291254,r,13.235,0.022,59419.160024,0,4096
